Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2541283,172.31.0.2-172.31.64.79-53-50889-17,172.31.64.79,50889,172.31.0.2,53,17,20/02/2018 11:57:38,2309,1,1,32.0,71.0,32.0,32.0,32.0,0.0,71.0,71.0,71.0,0.0,44608.05543525336,866.1758336942399,2309.0,0.0,2309.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,433.08791684712,433.08791684712,32.0,71.0,45.0,22.516660498395403,507.0,0,0,0,0,0,0,0,0,1.0,67.5,32.0,71.0,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3723700,172.31.66.34-46.160.40.9-445-64095-6,46.160.40.9,64095,172.31.66.34,445,6,20/02/2018 10:19:45,507328,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,1074.2557083385896,17.740002523022582,63416.0,87207.29016872057,168739.0,53.0,507255.0,126813.75,83977.83862176575,168839.0,847.0,507264.0,169088.0,477.2242659379341,169639.0,168806.0,0,0,0,0,112,92,9.855556957234768,7.884445565787812,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1580836,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:37:25,112638589,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266338563598306,56319294.5,71.4177848998413,56319345.0,56319244.0,112638589.0,56319294.5,71.4177848998413,56319345.0,56319244.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266338563598306,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56319294.5,71.4177848998413,56319345.0,56319244.0,Benign
5266808,172.31.0.2-172.31.68.13-53-62497-17,172.31.68.13,62497,172.31.0.2,53,17,20/02/2018 03:53:07,14616,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,12246.852764094145,136.83634373289544,14616.0,0.0,14616.0,14616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,68.41817186644772,68.41817186644772,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3867277,172.31.0.2-172.31.66.51-53-53878-17,172.31.66.51,53878,172.31.0.2,53,17,20/02/2018 09:23:41,323,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,309597.52321981423,6191.950464396285,323.0,0.0,323.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3095.9752321981427,3095.9752321981427,42.0,58.0,47.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4430454,172.31.66.98-209.85.203.139-53789-443-6,172.31.66.98,53789,209.85.203.139,443,6,20/02/2018 02:32:59,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.66666666666,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,83333.33333333331,83333.33333333331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,254,180,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5100835,172.31.67.77-125.234.236.114-445-49256-6,125.234.236.114,49256,172.31.67.77,445,6,20/02/2018 04:35:27,772155,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,705.8168372930305,11.655690891077567,96519.375,133116.37637467825,257304.0,3.0,772086.0,193021.5,128679.00245572317,257387.0,3.0,772072.0,257357.33333333328,27.428695436227606,257377.0,257326.0,0,0,0,0,112,92,6.475383828376428,5.180307062701142,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7295251,169.254.169.254-172.31.64.80-80-49923-6,172.31.64.80,49923,169.254.169.254,80,6,20/02/2018 01:44:34,60,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,60.0,0.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,33333.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
109005,192.168.10.1-192.168.10.3-53-60727-17,192.168.10.3,60727,192.168.10.1,53,17,03/07/2017 07:16:57 PM,40423882,1,3,52.0,231.0,52.0,52.0,52.0,0.0,113.0,43.0,77.0,35.04283093587046,7.000812044721484,0.0989514069925298,13474627.333333332,23284522.15089101,40361254.0,465.0,0.0,0.0,0.0,0.0,0.0,40423882.0,20211941.0,28496089.32640702,40361719.0,62163.0,0,0,0,0,8,24,0.0247378517481324,0.0742135552443973,43.0,113.0,65.2,29.75231083462257,885.1999999999997,0,0,0,0,0,0,0,0,3.0,81.5,52.0,77.0,0,0,0,0,0,0,1,52,3,231,-1,-1,1,0,62163.0,0.0,62163.0,62163.0,40361254.0,0.0,40361254.0,40361254.0,Benign
6220847,172.31.64.48-54.225.131.255-49985-443-6,172.31.64.48,49985,54.225.131.255,443,6,20/02/2018 10:44:09,94385459,19,21,707.0,6133.0,380.0,0.0,37.21052631578947,97.42266388575348,1460.0,0.0,292.04761904761904,522.2452944920112,72.46878992239684,0.4237940931134318,2420139.974358974,4245728.025709976,10019326.0,1.0,94385459.0,5243636.611111111,4973947.563545846,10030901.0,237.0,94373723.0,4718686.15,4979787.519548529,10030900.0,1.0,0,0,0,0,392,424,0.2013021942288801,0.2224918988845517,0.0,1460.0,166.82926829268297,396.9246718483889,157549.19512195126,0,0,0,1,0,0,0,0,1.0,171.0,37.21052631578947,292.04761904761904,0,0,0,0,0,0,19,707,21,6133,8192,33580,12,20,421123.66666666674,1213196.103105038,3656111.0,11574.0,10000890.888888888,19477.874245181523,10019326.0,9952782.0,Benign
4945101,172.31.67.60-52.84.140.38-56040-443-6,172.31.67.60,56040,52.84.140.38,443,6,20/02/2018 05:19:38,71882,9,7,557.0,3773.0,206.0,0.0,61.8888888888889,88.34371008233191,1460.0,0.0,539.0,655.4329358014695,60237.61164130102,222.58701761219777,4792.133333333334,7247.916398787275,19935.0,1.0,71882.0,8985.25,8950.070275063288,22987.0,17.0,51785.0,8630.833333333332,12439.832819080271,28216.0,1.0,0,0,0,0,192,152,125.20519740686125,97.38182020533652,0.0,1460.0,254.7058823529412,474.6863128300998,225327.0955882353,0,0,1,1,0,0,0,1,0.0,270.625,61.88888888888889,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
817217,169.254.169.254-172.31.64.76-80-51710-6,172.31.64.76,51710,169.254.169.254,80,6,20/02/2018 01:53:22,5858858,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,55.98360636151278,1.3654538136954335,836979.7142857142,2192249.421564048,5808358.0,37.0,50500.0,16833.333333333332,28901.603438794413,50206.0,108.0,5858709.0,1952903.0,3381941.7851097025,5858033.0,324.0,0,0,0,0,92,92,0.6827269068477168,0.6827269068477168,0.0,231.0,36.44444444444444,79.6996096463325,6352.027777777778,0,0,0,1,0,0,0,0,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7055024,172.31.67.59-72.21.91.29-51183-80-6,172.31.67.59,51183,72.21.91.29,80,6,20/02/2018 12:11:12,45780673,6,5,5.0,0.0,1.0,0.0,0.8333333333333334,0.4082482904638629,0.0,0.0,0.0,0.0,0.1092163935641575,0.2402760658411465,4578067.300000002,4982888.799933764,10019843.0,11228.0,45780673.0,9156134.6,1930229.67066624,10031071.0,5703256.0,40077454.0,10019363.5,7835.002212294944,10031116.0,10015438.0,0,0,0,0,120,160,0.131059672276989,0.1092163935641575,0.0,1.0,0.5,0.5222329678670934,0.2727272727272726,0,0,0,0,1,0,0,0,0.0,0.5454545454545454,0.8333333333333334,0.0,0,0,0,0,0,0,6,5,5,0,256,294,4,20,11230.75,3.593976442141149,11236.0,11228.0,10008123.5,7813.001834549041,10019843.0,10004210.0,Benign
7429459,172.31.65.115-218.164.32.74-445-52972-6,218.164.32.74,52972,172.31.65.115,445,6,20/02/2018 01:14:28,621269,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,877.2367525178305,14.486478481945824,77658.625,106969.58758576131,207539.0,54.0,621211.0,155302.75,103203.53001512756,207593.0,500.0,621205.0,207068.33333333328,825.4140375189493,207625.0,206120.0,0,0,0,0,108,88,8.048043601081014,6.438434880864811,0.0,140.0,54.5,64.19804427619964,4121.38888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555557,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
482737,192.168.10.5-54.192.36.34-61086-443-6,54.192.36.34,443,192.168.10.5,61086,6,03/07/2017 08:30:26 PM,60,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.333333333336,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,0,40,0.0,33333.333333333336,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,253,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6028730,172.31.64.121-14.163.240.199-445-49910-6,14.163.240.199,49910,172.31.64.121,445,6,20/02/2018 01:03:37,264954,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09696022705828,88318.0,152512.4022104432,264424.0,64.0,264954.0,132477.0,186691.74658243463,264488.0,466.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,11.32272017029371,3.7742400567645698,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7646548,172.31.65.87-185.129.148.159-3389-38065-6,185.129.148.159,38065,172.31.65.87,3389,6,20/02/2018 04:52:14,10159497,6,5,93.0,19.0,47.0,0.0,15.500000000000002,21.059439688652688,19.0,0.0,3.8,8.497058314499201,11.024167830356168,1.082730769052838,1015949.7,2897388.0772337024,9255348.0,22.0,10159497.0,2031899.4,4156859.47086485,9464912.0,81092.0,10119371.0,2529842.75,4525551.632486024,9299778.0,22.0,0,0,0,0,132,112,0.5905804194833661,0.4921503495694718,0.0,47.0,9.333333333333336,16.444580944014426,270.42424242424244,0,0,1,1,0,0,0,1,0.0,10.181818181818182,15.5,3.8,0,0,0,0,0,0,6,93,5,19,8192,0,3,20,741907.0,0.0,741907.0,741907.0,9255348.0,0.0,9255348.0,9255348.0,Benign
3214756,172.31.65.84-54.149.52.189-0-0-0,172.31.65.84,0,54.149.52.189,0,0,20/02/2018 05:15:00,59658065,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033524386015537,59658065.0,0.0,59658065.0,59658065.0,59658065.0,59658065.0,0.0,59658065.0,59658065.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.033524386015537,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59658065.0,0.0,59658065.0,59658065.0,Benign
645864,172.31.64.17-194.168.214.158-445-59214-6,172.31.64.17,445,194.168.214.158,59214,6,20/02/2018 03:18:00,146,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13698.6301369863,146.0,0.0,146.0,146.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1641433,172.31.67.28-178.255.83.1-50649-80-6,172.31.67.28,50649,178.255.83.1,80,6,20/02/2018 11:19:27,155,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12903.225806451614,155.0,0.0,155.0,155.0,155.0,155.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12903.225806451614,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6763724,169.254.169.254-172.31.66.90-80-50704-6,172.31.66.90,50704,169.254.169.254,80,6,20/02/2018 01:31:13,959,3,4,148.0,243.0,148.0,0.0,49.33333333333334,85.44783984006462,243.0,0.0,60.75,121.5,407716.37122002087,7299.270072992701,159.83333333333334,112.07750294624996,275.0,0.0,496.0,248.0,117.37972567696688,331.0,165.0,686.0,228.66666666666669,209.38083325207523,411.0,0.0,0,0,0,0,72,92,3128.258602711157,4171.0114702815445,0.0,243.0,48.875,93.99306585366512,8834.69642857143,0,0,0,1,0,0,0,0,1.0,55.85714285714285,49.33333333333334,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2601716,172.31.0.2-172.31.64.83-53-56020-17,172.31.64.83,56020,172.31.0.2,53,17,20/02/2018 03:17:22,20952,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,11263.84116074838,190.91256204658268,6984.0,8458.947511363338,16400.0,27.0,16400.0,16400.0,0.0,16400.0,16400.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,16,16,95.45628102329134,95.45628102329134,45.0,73.0,56.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,0,0,0,0,0,0,2,90,2,146,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3621438,162.242.237.105-172.31.66.20-59448-3389-6,162.242.237.105,59448,172.31.66.20,3389,6,20/02/2018 11:49:36,3227622,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.09860441974166,845.5141277386261,5.267035607019657,201726.375,473681.9311429524,1741805.0,56.0,3227622.0,358624.66666666674,611853.0338853849,1741805.0,511.0,3215546.0,535924.3333333335,715560.6987870887,1807726.0,15126.0,0,0,0,0,212,152,3.0982562394233275,2.168779367596329,0.0,1173.0,151.61111111111111,305.08265782337605,93075.42810457516,0,0,0,1,0,0,0,0,0.0,160.52941176470586,114.8,225.8571428571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1153795,172.31.0.2-172.31.65.88-53-53696-17,172.31.65.88,53696,172.31.0.2,53,17,20/02/2018 04:24:00,96617,1,1,31.0,171.0,31.0,31.0,31.0,0.0,171.0,171.0,171.0,0.0,2090.729374747715,20.70029083908629,96617.0,0.0,96617.0,96617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.350145419543145,10.350145419543145,31.0,171.0,77.66666666666666,80.82903768654761,6533.333333333332,0,0,0,0,0,0,0,0,1.0,116.5,31.0,171.0,0,0,0,0,0,0,1,31,1,171,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6859970,172.31.67.107-198.55.245.88-51117-443-6,172.31.67.107,51117,198.55.245.88,443,6,20/02/2018 01:00:03,118116913,35,47,3784.0,43093.0,757.0,0.0,108.11428571428571,238.2765041647514,1460.0,0.0,916.8723404255312,670.8067374444929,396.8694982741379,0.6942274219442224,1458233.493827161,3453324.9387565423,10015927.0,0.0,118116913.0,3474026.852941177,4678796.44921396,10046641.0,30.0,113475748.0,2466864.086956521,4300295.438092447,10046775.0,0.0,0,0,0,0,712,1084,0.2963165825371681,0.3979108394070543,0.0,1460.0,564.7831325301205,663.2705008312931,439927.7572729944,0,0,0,1,0,0,0,0,1.0,571.6707317073169,108.11428571428571,916.872340425532,0,0,0,0,0,0,35,3784,47,43093,8192,513,19,20,310310.81818181823,926814.951923718,3104763.0,30714.0,10005673.090909092,8014.3067504875635,10015927.0,9998634.0,Benign
6467578,169.254.169.254-172.31.65.77-80-51867-6,172.31.65.77,51867,169.254.169.254,80,6,20/02/2018 01:51:39,1053,3,4,148.0,243.0,148.0,0.0,49.33333333333334,85.44783984006462,243.0,0.0,60.75,121.5,371320.0379867047,6647.6733143399815,175.5,97.22499678580608,272.0,62.0,466.0,233.0,123.03657992645928,320.0,146.0,795.0,265.0,195.5939671871297,457.0,66.0,0,0,0,0,72,92,2849.002849002849,3798.670465337133,0.0,243.0,48.875,93.99306585366512,8834.69642857143,0,0,0,1,0,0,0,0,1.0,55.85714285714285,49.33333333333334,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4418953,172.31.66.98-88.255.228.23-445-40257-6,88.255.228.23,40257,172.31.66.98,445,6,20/02/2018 10:19:19,181352,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.056553001896862,60450.66666666668,104661.1934115665,181303.0,1.0,181352.0,90676.0,128233.8147681804,181351.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,16.542414751422648,5.514138250474216,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3771894,172.31.0.2-172.31.66.38-53-50817-17,172.31.66.38,50817,172.31.0.2,53,17,20/02/2018 04:00:13,342,1,1,39.0,71.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,321637.42690058483,5847.953216374269,342.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2923.9766081871344,2923.9766081871344,39.0,71.0,49.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7018867,172.31.0.2-172.31.67.33-53-55267-17,172.31.67.33,55267,172.31.0.2,53,17,20/02/2018 12:57:17,11832,1,1,41.0,113.0,41.0,41.0,41.0,0.0,113.0,113.0,113.0,0.0,13015.551048005407,169.03313049357672,11832.0,0.0,11832.0,11832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,84.51656524678836,84.51656524678836,41.0,113.0,65.0,41.569219381653056,1728.0,0,0,0,0,0,0,0,0,1.0,97.5,41.0,113.0,0,0,0,0,0,0,1,41,1,113,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4389326,172.31.66.95-103.46.12.151-3389-61022-6,103.46.12.151,61022,172.31.66.95,3389,6,20/02/2018 03:24:12,3318310,10,8,1148.0,1640.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,205.0,402.5401488405491,840.1867215540442,5.42444798707776,195194.7058823529,255308.6306957143,953172.0,53.0,3318310.0,368701.1111111111,354624.2047666249,1220014.0,206.0,3108537.0,444076.7142857143,293455.99114728963,953172.0,207347.0,0,0,0,0,224,172,3.0135822150432,2.41086577203456,0.0,1173.0,146.73684210526315,297.2473422187999,88355.98245614034,0,0,0,1,0,0,0,0,0.0,154.88888888888889,114.8,205.0,0,0,0,0,0,0,10,1148,8,1640,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5681757,172.31.69.17-54.69.172.37-54589-443-6,172.31.69.17,54589,54.69.172.37,443,6,20/02/2018 03:07:58,210253,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,147.44141581808583,14.26852411142766,105126.5,148650.10886137962,210238.0,15.0,210253.0,105126.5,148650.10886137962,210238.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,14.26852411142766,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,0,0,0,0,0,0,3,31,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7614407,172.31.65.69-5.39.216.195-3389-5184-6,172.31.65.69,3389,5.39.216.195,5184,6,20/02/2018 05:16:09,88470173,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226064890819191,88470173.0,0.0,88470173.0,88470173.0,88470173.0,88470173.0,0.0,88470173.0,88470173.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0226064890819191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,88470173.0,0.0,88470173.0,88470173.0,Benign
1485579,169.254.169.254-172.31.66.85-80-51374-6,172.31.66.85,51374,169.254.169.254,80,6,20/02/2018 01:12:33,814,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,797297.2972972973,8599.5085995086,135.66666666666669,95.13499180988386,238.0,0.0,414.0,207.0,113.1370849898476,287.0,127.0,576.0,192.0,196.1224107541002,392.0,0.0,0,0,0,0,72,92,3685.503685503685,4914.004914004914,0.0,488.0,81.125,173.78758586274225,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4451311,172.31.67.100-94.102.54.148-3389-54466-6,94.102.54.148,54466,172.31.67.100,3389,6,20/02/2018 12:54:50,12483533,12,7,1148.0,1581.0,677.0,0.0,95.66666666666666,195.21891363908432,1173.0,0.0,225.8571428571429,430.09860441974166,218.6079854156672,1.5220050285444031,693529.611111111,1926333.363783585,8141557.0,77.0,12483533.0,1134866.6363636362,2408216.363312204,8141557.0,106.0,12333095.0,2055515.833333333,3160813.4749760493,8309800.0,113358.0,0,0,0,0,252,152,0.961266333817518,0.5607386947268854,0.0,1173.0,136.45000000000002,292.32794759887133,85455.62894736847,0,0,1,1,0,0,0,1,0.0,143.6315789473684,95.66666666666669,225.8571428571429,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,545160.0,0.0,545160.0,545160.0,8141557.0,0.0,8141557.0,8141557.0,Benign
2658821,172.31.64.8-104.31.75.124-51910-80-6,172.31.64.8,51910,104.31.75.124,80,6,20/02/2018 01:27:13,70,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28571.42857142857,70.0,0.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,28571.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
661072,169.254.169.254-172.31.64.35-80-49521-6,172.31.64.35,49521,169.254.169.254,80,6,20/02/2018 08:47:46,114,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17543.859649122805,114.0,0.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17543.859649122805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
